id,Day,Month,Year,Region,Species_co,Sex,Age.class,Death_code,PMI_min,PMI_max,lat,lon,flag,adv_time_days,date
52,14,6,2025,Goa,Humpback dolphin,,A,3,3,5,15.28163719,73.90371704,,4,14-06-2025 00:00
52,13,6,2025,Goa,Humpback dolphin,,A,3,3,5,15.28192425,73.90699768,,4.5,13-06-2025 12:00
52,13,6,2025,Goa,Humpback dolphin,,A,3,3,5,15.28220272,73.90463257,,5,13-06-2025 00:00
55,15,6,2025,Goa,Humpback dolphin,,,3,2,4,15.31942492,73.89851757,,0,15-06-2025 00:00
55,14,6,2025,Goa,Humpback dolphin,,,3,2,4,15.31991577,73.90096283,,0.5,14-06-2025 12:00
55,14,6,2025,Goa,Humpback dolphin,,,3,2,4,15.32037354,73.90087128,,1,14-06-2025 00:00
55,13,6,2025,Goa,Humpback dolphin,,,3,2,4,15.32080364,73.90255737,,1.5,13-06-2025 12:00
55,13,6,2025,Goa,Humpback dolphin,,,3,2,4,15.32122517,73.90071869,,2,13-06-2025 00:00
55,12,6,2025,Goa,Humpback dolphin,,,3,2,4,15.32163525,73.90270996,,2.5,12-06-2025 12:00
55,12,6,2025,Goa,Humpback dolphin,,,3,2,4,15.32200813,73.90316772,,3,12-06-2025 00:00
55,11,6,2025,Goa,Humpback dolphin,,,3,2,4,15.32238007,73.90200043,,3.5,11-06-2025 12:00
55,11,6,2025,Goa,Humpback dolphin,,,3,2,4,15.3228569,73.8914032,,4,11-06-2025 00:00
57,9,6,2025,Goa,Humpback dolphin,,,3,2,4,15.29374857,73.90747058,,0,09-06-2025 00:00
57,8,6,2025,Goa,Humpback dolphin,,,3,2,4,15.29408264,73.90036011,,0.5,08-06-2025 12:00
57,8,6,2025,Goa,Humpback dolphin,,,3,2,4,15.29462433,73.88735962,,1,08-06-2025 00:00
57,7,6,2025,Goa,Humpback dolphin,,,3,2,4,15.29542351,73.87692261,,1.5,07-06-2025 12:00
57,7,6,2025,Goa,Humpback dolphin,,,3,2,4,15.29652214,73.85944366,,2,07-06-2025 00:00
57,6,6,2025,Goa,Humpback dolphin,,,3,2,4,15.29800224,73.84226227,,2.5,06-06-2025 12:00
57,6,6,2025,Goa,Humpback dolphin,,,3,2,4,15.29715157,73.80890656,,3,06-06-2025 00:00
57,5,6,2025,Goa,Humpback dolphin,,,3,2,4,15.29260731,73.80374146,,3.5,05-06-2025 12:00
57,5,6,2025,Goa,Humpback dolphin,,,3,2,4,15.28514957,73.78378296,,4,05-06-2025 00:00
58,6,6,2025,Goa,Humpback dolphin,M,A,3,3,5,15.64009083,73.71864797,,0,06-06-2025 00:00
58,5,6,2025,Goa,Humpback dolphin,,A,3,3,5,15.63800335,73.71685028,,0.5,05-06-2025 12:00
58,5,6,2025,Goa,Humpback dolphin,,A,3,3,5,15.63563061,73.71052551,,1,05-06-2025 00:00
58,4,6,2025,Goa,Humpback dolphin,,A,3,3,5,15.63306141,73.71329498,,1.5,04-06-2025 12:00
58,4,6,2025,Goa,Humpback dolphin,,A,3,3,5,15.63023472,73.70497894,,2,04-06-2025 00:00
58,3,6,2025,Goa,Humpback dolphin,,A,3,3,5,15.62688541,73.70009613,,2.5,03-06-2025 12:00
58,3,6,2025,Goa,Humpback dolphin,,A,3,3,5,15.62294769,73.69151306,,3,03-06-2025 00:00
58,2,6,2025,Goa,Humpback dolphin,,A,3,3,5,15.61879635,73.70052338,,3.5,02-06-2025 12:00
58,2,6,2025,Goa,Humpback dolphin,,A,3,3,5,15.6145792,73.69617462,,4,02-06-2025 00:00
58,1,6,2025,Goa,Humpback dolphin,,A,3,3,5,15.60996819,73.69625092,,4.5,01-06-2025 12:00
58,1,6,2025,Goa,Humpback dolphin,,A,3,3,5,15.6048193,73.6887207,,5,01-06-2025 00:00
59,29,5,2025,Goa,Humpback dolphin,,C,3,2,3,15.5112819,73.76456269,,0,29-05-2025 00:00
59,28,5,2025,Goa,Humpback dolphin,,C,3,2,3,15.50484753,73.76126862,,0.5,28-05-2025 12:00
59,28,5,2025,Goa,Humpback dolphin,,C,3,2,3,15.49928951,73.74728394,,1,28-05-2025 00:00
59,27,5,2025,Goa,Humpback dolphin,,C,3,2,3,15.49106026,73.71746826,,1.5,27-05-2025 12:00
59,27,5,2025,Goa,Humpback dolphin,,C,3,2,3,15.47301579,73.6687851,,2,27-05-2025 00:00
59,26,5,2025,Goa,Humpback dolphin,,C,3,2,3,15.42807007,73.61219788,,2.5,26-05-2025 12:00
59,26,5,2025,Goa,Humpback dolphin,,C,3,2,3,15.36159992,73.56959534,,3,26-05-2025 00:00
62,27,5,2025,Goa,Indo-Pacific finless porpoise,,,4,4,6,15.35284217,73.8845562,,0,27-05-2025 00:00
62,26,5,2025,Goa,Indo-Pacific finless porpoise,,,4,4,6,15.35180664,73.8399353,,0.5,26-05-2025 12:00
62,26,5,2025,Goa,Indo-Pacific finless porpoise,,,4,4,6,15.3501339,73.82446289,,1,26-05-2025 00:00
62,25,5,2025,Goa,Indo-Pacific finless porpoise,,,4,4,6,15.34654331,73.75348663,,1.5,25-05-2025 12:00
62,25,5,2025,Goa,Indo-Pacific finless porpoise,,,4,4,6,15.3270998,73.71514893,,2,25-05-2025 00:00
62,24,5,2025,Goa,Indo-Pacific finless porpoise,,,4,4,6,15.28487396,73.6721344,,2.5,24-05-2025 12:00
62,24,5,2025,Goa,Indo-Pacific finless porpoise,,,4,4,6,15.23091125,73.61131287,,3,24-05-2025 00:00
62,23,5,2025,Goa,Indo-Pacific finless porpoise,,,4,4,6,15.17629433,73.54584503,,3.5,23-05-2025 12:00
62,23,5,2025,Goa,Indo-Pacific finless porpoise,,,4,4,6,15.11046696,73.45163727,,4,23-05-2025 00:00
62,22,5,2025,Goa,Indo-Pacific finless porpoise,,,4,4,6,15.03164768,73.37621307,,4.5,22-05-2025 12:00
62,22,5,2025,Goa,Indo-Pacific finless porpoise,,,4,4,6,14.9736414,73.2452774,,5,22-05-2025 00:00
62,21,5,2025,Goa,Indo-Pacific finless porpoise,,,4,4,6,14.92260456,73.0842514,,5.5,21-05-2025 12:00
62,21,5,2025,Goa,Indo-Pacific finless porpoise,,,4,4,6,14.86137199,73.04165649,,6,21-05-2025 00:00
63,25,5,2025,Goa,Humpback dolphin,M,SA,2,0.5,1,15.22303589,73.92816343,,0,25-05-2025 00:00
63,24,5,2025,Goa,Humpback dolphin,,SA,2,0.5,1,15.22248936,73.89753723,,0.5,24-05-2025 12:00
63,24,5,2025,Goa,Humpback dolphin,,SA,2,0.5,1,15.22152901,73.86992645,,1,24-05-2025 00:00
64,24,5,2025,Goa,Humpback dolphin,,,4,6,9,14.90768708,74.08218385,,0,24-05-2025 00:00
64,23,5,2025,Goa,Humpback dolphin,,,4,6,9,14.90859222,74.08065796,,0.5,23-05-2025 12:00
64,23,5,2025,Goa,Humpback dolphin,,,4,6,9,14.90943432,74.08163452,,1,23-05-2025 00:00
64,22,5,2025,Goa,Humpback dolphin,,,4,6,9,14.91020393,74.08272552,,1.5,22-05-2025 12:00
64,22,5,2025,Goa,Humpback dolphin,,,4,6,9,14.91091156,74.08290863,,2,22-05-2025 00:00
64,21,5,2025,Goa,Humpback dolphin,,,4,6,9,14.9115715,74.08171844,,2.5,21-05-2025 12:00
64,21,5,2025,Goa,Humpback dolphin,,,4,6,9,14.91218853,74.08171844,,3,21-05-2025 00:00
64,20,5,2025,Goa,Humpback dolphin,,,4,6,9,14.91275883,74.08190918,,3.5,20-05-2025 12:00
64,20,5,2025,Goa,Humpback dolphin,,,4,6,9,14.91328335,74.08320618,,4,20-05-2025 00:00
64,19,5,2025,Goa,Humpback dolphin,,,4,6,9,14.91376305,74.0843277,,4.5,19-05-2025 12:00
64,19,5,2025,Goa,Humpback dolphin,,,4,6,9,14.91420555,74.08423615,,5,19-05-2025 00:00
64,18,5,2025,Goa,Humpback dolphin,,,4,6,9,14.91461754,74.08391571,,5.5,18-05-2025 12:00
64,18,5,2025,Goa,Humpback dolphin,,,4,6,9,14.91500092,74.08400726,,6,18-05-2025 00:00
64,17,5,2025,Goa,Humpback dolphin,,,4,6,9,14.91535664,74.08406067,,6.5,17-05-2025 12:00
64,17,5,2025,Goa,Humpback dolphin,,,4,6,9,14.91568661,74.08396912,,7,17-05-2025 00:00
64,16,5,2025,Goa,Humpback dolphin,,,4,6,9,14.91599274,74.08449554,,7.5,16-05-2025 12:00
64,16,5,2025,Goa,Humpback dolphin,,,4,6,9,14.91627598,74.08431244,,8,16-05-2025 00:00
64,15,5,2025,Goa,Humpback dolphin,,,4,6,9,14.91654015,74.08440399,,8.5,15-05-2025 12:00
64,15,5,2025,Goa,Humpback dolphin,,,4,6,9,14.91678619,74.08349609,,9,15-05-2025 00:00
65,19,5,2025,Goa,Humpback dolphin,,,4,6,8,15.16859563,73.94232229,,0,19-05-2025 00:00
65,18,5,2025,Goa,Humpback dolphin,,,4,6,8,15.16859531,73.94876862,,0.5,18-05-2025 12:00
65,18,5,2025,Goa,Humpback dolphin,,,4,6,8,15.16859531,73.95116425,,1,18-05-2025 00:00
65,17,5,2025,Goa,Humpback dolphin,,,4,6,8,15.16859531,73.95484924,,1.5,17-05-2025 12:00
65,17,5,2025,Goa,Humpback dolphin,,,4,6,8,15.16859531,73.95155334,,2,17-05-2025 00:00
65,16,5,2025,Goa,Humpback dolphin,,,4,6,8,15.16859531,73.95387268,,2.5,16-05-2025 12:00
65,16,5,2025,Goa,Humpback dolphin,,,4,6,8,15.16859531,73.95487976,,3,16-05-2025 00:00
65,15,5,2025,Goa,Humpback dolphin,,,4,6,8,15.16859531,73.95506287,,3.5,15-05-2025 12:00
65,15,5,2025,Goa,Humpback dolphin,,,4,6,8,15.16859531,73.95144653,,4,15-05-2025 00:00
65,14,5,2025,Goa,Humpback dolphin,,,4,6,8,15.16859531,73.95144653,,4.5,14-05-2025 12:00
65,14,5,2025,Goa,Humpback dolphin,,,4,6,8,15.16859531,73.95496368,,5,14-05-2025 00:00
65,13,5,2025,Goa,Humpback dolphin,,,4,6,8,15.16859531,73.95487213,,5.5,13-05-2025 12:00
65,13,5,2025,Goa,Humpback dolphin,,,4,6,8,15.16859531,73.95700073,,6,13-05-2025 00:00
65,12,5,2025,Goa,Humpback dolphin,,,4,6,8,15.16859531,73.95172119,,6.5,12-05-2025 12:00
65,12,5,2025,Goa,Humpback dolphin,,,4,6,8,15.16859531,73.94752502,,7,12-05-2025 00:00
65,11,5,2025,Goa,Humpback dolphin,,,4,6,8,15.16859531,73.93686676,,7.5,11-05-2025 12:00
65,11,5,2025,Goa,Humpback dolphin,,,4,6,8,15.16859531,73.93410492,,8,11-05-2025 00:00
66,19,5,2025,Goa,Humpback dolphin,,,3,3,5,15.20610432,73.93266907,,0,19-05-2025 00:00
66,18,5,2025,Goa,Humpback dolphin,,,3,3,5,15.20600891,73.93634033,,0.5,18-05-2025 12:00
66,18,5,2025,Goa,Humpback dolphin,,,3,3,5,15.20591736,73.9369812,,1,18-05-2025 00:00
66,17,5,2025,Goa,Humpback dolphin,,,3,3,5,15.20583153,73.94230652,,1.5,17-05-2025 12:00
66,17,5,2025,Goa,Humpback dolphin,,,3,3,5,15.2057476,73.93722534,,2,17-05-2025 00:00
66,16,5,2025,Goa,Humpback dolphin,,,3,3,5,15.20566177,73.9390564,,2.5,16-05-2025 12:00
66,16,5,2025,Goa,Humpback dolphin,,,3,3,5,15.20558167,73.93804932,,3,16-05-2025 00:00
66,15,5,2025,Goa,Humpback dolphin,,,3,3,5,15.20550156,73.93685913,,3.5,15-05-2025 12:00
66,15,5,2025,Goa,Humpback dolphin,,,3,3,5,15.20541096,73.92645264,,4,15-05-2025 00:00
66,14,5,2025,Goa,Humpback dolphin,,,3,3,5,15.20531845,73.92471313,,4.5,14-05-2025 12:00
66,14,5,2025,Goa,Humpback dolphin,,,3,3,5,15.2052269,73.92654419,,5,14-05-2025 00:00
67,18,5,2025,Goa,Humpback dolphin,,,4,4,6,15.12663599,73.94008671,,0,18-05-2025 00:00
67,17,5,2025,Goa,Humpback dolphin,,,4,4,6,15.11918163,73.94892883,,0.5,17-05-2025 12:00
67,17,5,2025,Goa,Humpback dolphin,,,4,4,6,15.11215401,73.94264984,,1,17-05-2025 00:00
67,16,5,2025,Goa,Humpback dolphin,,,4,4,6,15.10637569,73.94843292,,1.5,16-05-2025 12:00
67,16,5,2025,Goa,Humpback dolphin,,,4,4,6,15.10165882,73.94337463,,2,16-05-2025 00:00
67,15,5,2025,Goa,Humpback dolphin,,,4,4,6,15.09762096,73.94335938,,2.5,15-05-2025 12:00
67,15,5,2025,Goa,Humpback dolphin,,,4,4,6,15.09402466,73.93112183,,3,15-05-2025 00:00
67,14,5,2025,Goa,Humpback dolphin,,,4,4,6,15.0908556,73.92829132,,3.5,14-05-2025 12:00
67,14,5,2025,Goa,Humpback dolphin,,,4,4,6,15.08822727,73.91945648,,4,14-05-2025 00:00
67,13,5,2025,Goa,Humpback dolphin,,,4,4,6,15.08562469,73.91395569,,4.5,13-05-2025 12:00
67,13,5,2025,Goa,Humpback dolphin,,,4,4,6,15.08142185,73.89300537,,5,13-05-2025 00:00
67,12,5,2025,Goa,Humpback dolphin,,,4,4,6,15.07534218,73.89136505,,5.5,12-05-2025 12:00
67,12,5,2025,Goa,Humpback dolphin,,,4,4,6,15.06658173,73.87217712,,6,12-05-2025 00:00
68,18,5,2025,Goa,Humpback dolphin,,,3,3,5,15.1571974,73.94493185,,0,18-05-2025 00:00
68,17,5,2025,Goa,Humpback dolphin,,,3,3,5,15.15660381,73.94953156,,0.5,17-05-2025 12:00
68,17,5,2025,Goa,Humpback dolphin,,,3,3,5,15.15588951,73.94556427,,1,17-05-2025 00:00
68,16,5,2025,Goa,Humpback dolphin,,,3,3,5,15.15501785,73.94892883,,1.5,16-05-2025 12:00
68,16,5,2025,Goa,Humpback dolphin,,,3,3,5,15.15400219,73.94929504,,2,16-05-2025 00:00
68,15,5,2025,Goa,Humpback dolphin,,,3,3,5,15.15279293,73.94984436,,2.5,15-05-2025 12:00
68,15,5,2025,Goa,Humpback dolphin,,,3,3,5,15.15125847,73.94403076,,3,15-05-2025 00:00
68,14,5,2025,Goa,Humpback dolphin,,,3,3,5,15.14927101,73.94355011,,3.5,14-05-2025 12:00
68,14,5,2025,Goa,Humpback dolphin,,,3,3,5,15.14683342,73.94395447,,4,14-05-2025 00:00
68,13,5,2025,Goa,Humpback dolphin,,,3,3,5,15.14381218,73.94264984,,4.5,13-05-2025 12:00
68,13,5,2025,Goa,Humpback dolphin,,,3,3,5,15.13983154,73.93619537,,5,13-05-2025 00:00
69,17,5,2025,Goa,Humpback dolphin,,,4,6,8,15.16859563,73.94232229,,0,17-05-2025 00:00
69,16,5,2025,Goa,Humpback dolphin,,,4,6,8,15.16859531,73.94507599,,0.5,16-05-2025 12:00
69,16,5,2025,Goa,Humpback dolphin,,,4,6,8,15.16859531,73.94626617,,1,16-05-2025 00:00
69,15,5,2025,Goa,Humpback dolphin,,,4,6,8,15.16859531,73.94654083,,1.5,15-05-2025 12:00
69,15,5,2025,Goa,Humpback dolphin,,,4,6,8,15.16859531,73.94224548,,2,15-05-2025 00:00
69,14,5,2025,Goa,Humpback dolphin,,,4,6,8,15.16859531,73.94224548,,2.5,14-05-2025 12:00
69,14,5,2025,Goa,Humpback dolphin,,,4,6,8,15.16859531,73.94642639,,3,14-05-2025 00:00
69,13,5,2025,Goa,Humpback dolphin,,,4,6,8,15.16859531,73.94624329,,3.5,13-05-2025 12:00
69,13,5,2025,Goa,Humpback dolphin,,,4,6,8,15.16859531,73.94876862,,4,13-05-2025 00:00
69,12,5,2025,Goa,Humpback dolphin,,,4,6,8,15.16859531,73.94248199,,4.5,12-05-2025 12:00
69,12,5,2025,Goa,Humpback dolphin,,,4,6,8,15.16859531,73.93747711,,5,12-05-2025 00:00
69,11,5,2025,Goa,Humpback dolphin,,,4,6,8,15.16859531,73.92479706,,5.5,11-05-2025 12:00
69,11,5,2025,Goa,Humpback dolphin,,,4,6,8,15.16859531,73.92151642,,6,11-05-2025 00:00
69,10,5,2025,Goa,Humpback dolphin,,,4,6,8,15.16839695,73.91320801,,6.5,10-05-2025 12:00
69,10,5,2025,Goa,Humpback dolphin,,,4,6,8,15.16751194,73.90224457,,7,10-05-2025 00:00
69,9,5,2025,Goa,Humpback dolphin,,,4,6,8,15.1655674,73.88574219,,7.5,09-05-2025 12:00
69,9,5,2025,Goa,Humpback dolphin,,,4,6,8,15.16197014,73.86071014,,8,09-05-2025 00:00
70,17,5,2025,Goa,Indo-Pacific finless porpoise,,,4,5,7,15.16859563,73.94232229,,0,17-05-2025 00:00
70,16,5,2025,Goa,Indo-Pacific finless porpoise,,,4,5,7,15.16859531,73.94507599,,0.5,16-05-2025 12:00
70,16,5,2025,Goa,Indo-Pacific finless porpoise,,,4,5,7,15.16859531,73.94626617,,1,16-05-2025 00:00
70,15,5,2025,Goa,Indo-Pacific finless porpoise,,,4,5,7,15.16859531,73.94654083,,1.5,15-05-2025 12:00
70,15,5,2025,Goa,Indo-Pacific finless porpoise,,,4,5,7,15.16859531,73.94224548,,2,15-05-2025 00:00
70,14,5,2025,Goa,Indo-Pacific finless porpoise,,,4,5,7,15.16859531,73.94224548,,2.5,14-05-2025 12:00
70,14,5,2025,Goa,Indo-Pacific finless porpoise,,,4,5,7,15.16859531,73.94642639,,3,14-05-2025 00:00
70,13,5,2025,Goa,Indo-Pacific finless porpoise,,,4,5,7,15.16859531,73.94624329,,3.5,13-05-2025 12:00
70,13,5,2025,Goa,Indo-Pacific finless porpoise,,,4,5,7,15.16859531,73.94876862,,4,13-05-2025 00:00
70,12,5,2025,Goa,Indo-Pacific finless porpoise,,,4,5,7,15.16859531,73.94248199,,4.5,12-05-2025 12:00
70,12,5,2025,Goa,Indo-Pacific finless porpoise,,,4,5,7,15.16859531,73.93747711,,5,12-05-2025 00:00
70,11,5,2025,Goa,Indo-Pacific finless porpoise,,,4,5,7,15.16859531,73.92479706,,5.5,11-05-2025 12:00
70,11,5,2025,Goa,Indo-Pacific finless porpoise,,,4,5,7,15.16859531,73.92151642,,6,11-05-2025 00:00
70,10,5,2025,Goa,Indo-Pacific finless porpoise,,,4,5,7,15.16839695,73.91320801,,6.5,10-05-2025 12:00
70,10,5,2025,Goa,Indo-Pacific finless porpoise,,,4,5,7,15.16751194,73.90224457,,7,10-05-2025 00:00
71,17,5,2025,Goa,Humpback dolphin,,,4,6,8,15.16859563,73.94232229,,0,17-05-2025 00:00
71,16,5,2025,Goa,Humpback dolphin,,,4,6,8,15.16859531,73.94507599,,0.5,16-05-2025 12:00
71,16,5,2025,Goa,Humpback dolphin,,,4,6,8,15.16859531,73.94626617,,1,16-05-2025 00:00
71,15,5,2025,Goa,Humpback dolphin,,,4,6,8,15.16859531,73.94654083,,1.5,15-05-2025 12:00
71,15,5,2025,Goa,Humpback dolphin,,,4,6,8,15.16859531,73.94224548,,2,15-05-2025 00:00
71,14,5,2025,Goa,Humpback dolphin,,,4,6,8,15.16859531,73.94224548,,2.5,14-05-2025 12:00
71,14,5,2025,Goa,Humpback dolphin,,,4,6,8,15.16859531,73.94642639,,3,14-05-2025 00:00
71,13,5,2025,Goa,Humpback dolphin,,,4,6,8,15.16859531,73.94624329,,3.5,13-05-2025 12:00
71,13,5,2025,Goa,Humpback dolphin,,,4,6,8,15.16859531,73.94876862,,4,13-05-2025 00:00
71,12,5,2025,Goa,Humpback dolphin,,,4,6,8,15.16859531,73.94248199,,4.5,12-05-2025 12:00
71,12,5,2025,Goa,Humpback dolphin,,,4,6,8,15.16859531,73.93747711,,5,12-05-2025 00:00
71,11,5,2025,Goa,Humpback dolphin,,,4,6,8,15.16859531,73.92479706,,5.5,11-05-2025 12:00
71,11,5,2025,Goa,Humpback dolphin,,,4,6,8,15.16859531,73.92151642,,6,11-05-2025 00:00
71,10,5,2025,Goa,Humpback dolphin,,,4,6,8,15.16839695,73.91320801,,6.5,10-05-2025 12:00
71,10,5,2025,Goa,Humpback dolphin,,,4,6,8,15.16751194,73.90224457,,7,10-05-2025 00:00
71,9,5,2025,Goa,Humpback dolphin,,,4,6,8,15.1655674,73.88574219,,7.5,09-05-2025 12:00
71,9,5,2025,Goa,Humpback dolphin,,,4,6,8,15.16197014,73.86071014,,8,09-05-2025 00:00
72,17,5,2025,Goa,Humpback dolphin,,,3,3,5,15.1571974,73.94493185,,0,17-05-2025 00:00
72,16,5,2025,Goa,Humpback dolphin,,,3,3,5,15.15659428,73.94819641,,0.5,16-05-2025 12:00
72,16,5,2025,Goa,Humpback dolphin,,,3,3,5,15.15589142,73.9488678,,1,16-05-2025 00:00
72,15,5,2025,Goa,Humpback dolphin,,,3,3,5,15.155056,73.94941711,,1.5,15-05-2025 12:00
72,15,5,2025,Goa,Humpback dolphin,,,3,3,5,15.15400219,73.94433594,,2,15-05-2025 00:00
72,14,5,2025,Goa,Humpback dolphin,,,3,3,5,15.15265083,73.94410706,,2.5,14-05-2025 12:00
72,14,5,2025,Goa,Humpback dolphin,,,3,3,5,15.15102005,73.94577789,,3,14-05-2025 00:00
72,13,5,2025,Goa,Humpback dolphin,,,3,3,5,15.14904499,73.94510651,,3.5,13-05-2025 12:00
72,13,5,2025,Goa,Humpback dolphin,,,3,3,5,15.14654922,73.94200134,,4,13-05-2025 00:00
72,12,5,2025,Goa,Humpback dolphin,,,3,3,5,15.14318848,73.9355011,,4.5,12-05-2025 12:00
72,12,5,2025,Goa,Humpback dolphin,,,3,3,5,15.13827038,73.92301941,,5,12-05-2025 00:00
73,17,5,2025,Goa,Humpback dolphin,,,3,3,5,15.1571974,73.94493185,,0,17-05-2025 00:00
73,16,5,2025,Goa,Humpback dolphin,,,3,3,5,15.15659428,73.94819641,,0.5,16-05-2025 12:00
73,16,5,2025,Goa,Humpback dolphin,,,3,3,5,15.15589142,73.9488678,,1,16-05-2025 00:00
73,15,5,2025,Goa,Humpback dolphin,,,3,3,5,15.155056,73.94941711,,1.5,15-05-2025 12:00
73,15,5,2025,Goa,Humpback dolphin,,,3,3,5,15.15400219,73.94433594,,2,15-05-2025 00:00
73,14,5,2025,Goa,Humpback dolphin,,,3,3,5,15.15265083,73.94410706,,2.5,14-05-2025 12:00
73,14,5,2025,Goa,Humpback dolphin,,,3,3,5,15.15102005,73.94577789,,3,14-05-2025 00:00
73,13,5,2025,Goa,Humpback dolphin,,,3,3,5,15.14904499,73.94510651,,3.5,13-05-2025 12:00
73,13,5,2025,Goa,Humpback dolphin,,,3,3,5,15.14654922,73.94200134,,4,13-05-2025 00:00
73,12,5,2025,Goa,Humpback dolphin,,,3,3,5,15.14318848,73.9355011,,4.5,12-05-2025 12:00
73,12,5,2025,Goa,Humpback dolphin,,,3,3,5,15.13827038,73.92301941,,5,12-05-2025 00:00
74,17,5,2025,Goa,Humpback dolphin,,,4,5,8,15.1571974,73.94493185,,0,17-05-2025 00:00
74,16,5,2025,Goa,Humpback dolphin,,,4,5,8,15.15659428,73.94819641,,0.5,16-05-2025 12:00
74,16,5,2025,Goa,Humpback dolphin,,,4,5,8,15.15589142,73.9488678,,1,16-05-2025 00:00
74,15,5,2025,Goa,Humpback dolphin,,,4,5,8,15.155056,73.94941711,,1.5,15-05-2025 12:00
74,15,5,2025,Goa,Humpback dolphin,,,4,5,8,15.15400219,73.94433594,,2,15-05-2025 00:00
74,14,5,2025,Goa,Humpback dolphin,,,4,5,8,15.15265083,73.94410706,,2.5,14-05-2025 12:00
74,14,5,2025,Goa,Humpback dolphin,,,4,5,8,15.15102005,73.94577789,,3,14-05-2025 00:00
74,13,5,2025,Goa,Humpback dolphin,,,4,5,8,15.14904499,73.94510651,,3.5,13-05-2025 12:00
74,13,5,2025,Goa,Humpback dolphin,,,4,5,8,15.14654922,73.94200134,,4,13-05-2025 00:00
74,12,5,2025,Goa,Humpback dolphin,,,4,5,8,15.14318848,73.9355011,,4.5,12-05-2025 12:00
74,12,5,2025,Goa,Humpback dolphin,,,4,5,8,15.13827038,73.92301941,,5,12-05-2025 00:00
74,11,5,2025,Goa,Humpback dolphin,,,4,5,8,15.13085556,73.91002655,,5.5,11-05-2025 12:00
74,11,5,2025,Goa,Humpback dolphin,,,4,5,8,15.12085247,73.89735413,,6,11-05-2025 00:00
74,10,5,2025,Goa,Humpback dolphin,,,4,5,8,15.10987282,73.88250732,,6.5,10-05-2025 12:00
74,10,5,2025,Goa,Humpback dolphin,,,4,5,8,15.09858513,73.85642242,,7,10-05-2025 00:00
74,9,5,2025,Goa,Humpback dolphin,,,4,5,8,15.08370781,73.83348846,,7.5,09-05-2025 12:00
74,9,5,2025,Goa,Humpback dolphin,,,4,5,8,15.05471325,73.76844025,,8,09-05-2025 00:00
75,17,5,2025,Goa,Humpback dolphin,,,4,6,8,15.1571974,73.94493185,,0,17-05-2025 00:00
75,16,5,2025,Goa,Humpback dolphin,,,4,6,8,15.15659428,73.94819641,,0.5,16-05-2025 12:00
75,16,5,2025,Goa,Humpback dolphin,,,4,6,8,15.15589142,73.9488678,,1,16-05-2025 00:00
75,15,5,2025,Goa,Humpback dolphin,,,4,6,8,15.155056,73.94941711,,1.5,15-05-2025 12:00
75,15,5,2025,Goa,Humpback dolphin,,,4,6,8,15.15400219,73.94433594,,2,15-05-2025 00:00
75,14,5,2025,Goa,Humpback dolphin,,,4,6,8,15.15265083,73.94410706,,2.5,14-05-2025 12:00
75,14,5,2025,Goa,Humpback dolphin,,,4,6,8,15.15102005,73.94577789,,3,14-05-2025 00:00
75,13,5,2025,Goa,Humpback dolphin,,,4,6,8,15.14904499,73.94510651,,3.5,13-05-2025 12:00
75,13,5,2025,Goa,Humpback dolphin,,,4,6,8,15.14654922,73.94200134,,4,13-05-2025 00:00
75,12,5,2025,Goa,Humpback dolphin,,,4,6,8,15.14318848,73.9355011,,4.5,12-05-2025 12:00
75,12,5,2025,Goa,Humpback dolphin,,,4,6,8,15.13827038,73.92301941,,5,12-05-2025 00:00
75,11,5,2025,Goa,Humpback dolphin,,,4,6,8,15.13085556,73.91002655,,5.5,11-05-2025 12:00
75,11,5,2025,Goa,Humpback dolphin,,,4,6,8,15.12085247,73.89735413,,6,11-05-2025 00:00
75,10,5,2025,Goa,Humpback dolphin,,,4,6,8,15.10987282,73.88250732,,6.5,10-05-2025 12:00
75,10,5,2025,Goa,Humpback dolphin,,,4,6,8,15.09858513,73.85642242,,7,10-05-2025 00:00
75,9,5,2025,Goa,Humpback dolphin,,,4,6,8,15.08370781,73.83348846,,7.5,09-05-2025 12:00
75,9,5,2025,Goa,Humpback dolphin,,,4,6,8,15.05471325,73.76844025,,8,09-05-2025 00:00
76,16,5,2025,Goa,Humpback dolphin,,,3,2,4,15.14603986,73.94810409,,0,16-05-2025 00:00
76,15,5,2025,Goa,Humpback dolphin,,,3,2,4,15.14315414,73.94874573,,0.5,15-05-2025 12:00
76,15,5,2025,Goa,Humpback dolphin,,,3,2,4,15.13935947,73.93933105,,1,15-05-2025 00:00
76,14,5,2025,Goa,Humpback dolphin,,,3,2,4,15.13417625,73.93766785,,1.5,14-05-2025 12:00
76,14,5,2025,Goa,Humpback dolphin,,,3,2,4,15.12723923,73.93119049,,2,14-05-2025 00:00
76,13,5,2025,Goa,Humpback dolphin,,,3,2,4,15.11766148,73.92591858,,2.5,13-05-2025 12:00
76,13,5,2025,Goa,Humpback dolphin,,,3,2,4,15.10793972,73.9030304,,3,13-05-2025 00:00
76,12,5,2025,Goa,Humpback dolphin,,,3,2,4,15.09938812,73.89808655,,3.5,12-05-2025 12:00
76,12,5,2025,Goa,Humpback dolphin,,,3,2,4,15.09071732,73.87780762,,4,12-05-2025 00:00
77,16,5,2025,Goa,Humpback dolphin,,,3,2,4,15.16859563,73.94232229,,0,16-05-2025 00:00
